"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2022年06月21日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","C120110",""
"地域 コード","地域","調査年 コード","調査年","/項目","C120110_課税対象所得【千円】","注釈"
"42210","長崎県 壱岐市","2003100000","2003年度","","26,498,126",""
"42210","長崎県 壱岐市","2002100000","2002年度","","27,073,681",""
"42210","長崎県 壱岐市","2001100000","2001年度","","28,225,787",""
"42211","長崎県 五島市","2020100000","2020年度","","35,411,537",""
"42211","長崎県 五島市","2019100000","2019年度","","34,920,361",""
"42211","長崎県 五島市","2018100000","2018年度","","34,393,135",""
"42211","長崎県 五島市","2017100000","2017年度","","34,451,223",""
"42211","長崎県 五島市","2016100000","2016年度","","33,777,171",""
"42211","長崎県 五島市","2015100000","2015年度","","33,394,592",""
"42211","長崎県 五島市","2014100000","2014年度","","32,038,626",""
"42211","長崎県 五島市","2013100000","2013年度","","45,392,695",""
"42211","長崎県 五島市","2012100000","2012年度","","32,208,601",""
"42211","長崎県 五島市","2011100000","2011年度","","32,324,704",""
"42211","長崎県 五島市","2010100000","2010年度","","32,708,438",""
"42211","長崎県 五島市","2009100000","2009年度","","37,895,055",""
"42211","長崎県 五島市","2008100000","2008年度","","38,863,961",""
"42211","長崎県 五島市","2007100000","2007年度","","37,243,901",""
"42211","長崎県 五島市","2006100000","2006年度","","38,504,466",""
"42211","長崎県 五島市","2005100000","2005年度","","38,422,969",""
"42211","長崎県 五島市","2004100000","2004年度","","38,677,290",""
"42211","長崎県 五島市","2003100000","2003年度","","41,249,316",""
"42211","長崎県 五島市","2002100000","2002年度","","42,610,062",""
"42211","長崎県 五島市","2001100000","2001年度","","43,896,249",""
"42212","長崎県 西海市","2020100000","2020年度","","26,207,067",""
"42212","長崎県 西海市","2019100000","2019年度","","26,260,910",""
"42212","長崎県 西海市","2018100000","2018年度","","26,080,497",""
"42212","長崎県 西海市","2017100000","2017年度","","26,088,186",""
"42212","長崎県 西海市","2016100000","2016年度","","25,813,616",""
"42212","長崎県 西海市","2015100000","2015年度","","24,934,073",""
"42212","長崎県 西海市","2014100000","2014年度","","25,162,870",""
"42212","長崎県 西海市","2013100000","2013年度","","25,249,652",""
"42212","長崎県 西海市","2012100000","2012年度","","24,950,446",""
"42212","長崎県 西海市","2011100000","2011年度","","25,283,317",""
"42212","長崎県 西海市","2010100000","2010年度","","25,051,036",""
"42212","長崎県 西海市","2009100000","2009年度","","26,221,195",""
"42212","長崎県 西海市","2008100000","2008年度","","26,461,117",""
"42212","長崎県 西海市","2007100000","2007年度","","26,823,002",""
"42212","長崎県 西海市","2006100000","2006年度","","27,464,725",""
"42212","長崎県 西海市","2005100000","2005年度","","27,047,156",""
"42212","長崎県 西海市","2004100000","2004年度","","26,898,945",""
"42212","長崎県 西海市","2003100000","2003年度","","27,713,010",""
"42212","長崎県 西海市","2002100000","2002年度","","28,123,331",""
"42212","長崎県 西海市","2001100000","2001年度","","29,860,533",""
"42213","長崎県 雲仙市","2020100000","2020年度","","38,331,597",""
"42213","長崎県 雲仙市","2019100000","2019年度","","38,075,064",""
"42213","長崎県 雲仙市","2018100000","2018年度","","38,587,306",""
"42213","長崎県 雲仙市","2017100000","2017年度","","38,180,972",""
"42213","長崎県 雲仙市","2016100000","2016年度","","37,751,288",""
"42213","長崎県 雲仙市","2015100000","2015年度","","35,398,992",""
"42213","長崎県 雲仙市","2014100000","2014年度","","35,045,586",""
"42213","長崎県 雲仙市","2013100000","2013年度","","34,393,228",""
"42213","長崎県 雲仙市","2012100000","2012年度","","35,790,918",""
"42213","長崎県 雲仙市","2011100000","2011年度","","35,486,167",""
"42213","長崎県 雲仙市","2010100000","2010年度","","34,575,206",""
"42213","長崎県 雲仙市","2009100000","2009年度","","35,661,003",""
"42213","長崎県 雲仙市","2008100000","2008年度","","35,635,592",""
"42213","長崎県 雲仙市","2007100000","2007年度","","37,400,490",""
"42213","長崎県 雲仙市","2006100000","2006年度","","38,346,075",""
"42213","長崎県 雲仙市","2005100000","2005年度","","38,035,711",""
"42213","長崎県 雲仙市","2004100000","2004年度","","38,032,421",""
"42213","長崎県 雲仙市","2003100000","2003年度","","37,742,900",""
"42213","長崎県 雲仙市","2002100000","2002年度","","39,496,759",""
"42213","長崎県 雲仙市","2001100000","2001年度","","41,047,587",""
"42214","長崎県 南島原市","2020100000","2020年度","","37,318,727",""
"42214","長崎県 南島原市","2019100000","2019年度","","36,549,738",""
"42214","長崎県 南島原市","2018100000","2018年度","","37,071,716",""
"42214","長崎県 南島原市","2017100000","2017年度","","37,017,277",""
"42214","長崎県 南島原市","2016100000","2016年度","","36,949,271",""
"42214","長崎県 南島原市","2015100000","2015年度","","35,828,075",""
"42214","長崎県 南島原市","2014100000","2014年度","","35,613,768",""
"42214","長崎県 南島原市","2013100000","2013年度","","35,634,642",""
"42214","長崎県 南島原市","2012100000","2012年度","","35,935,598",""
"42214","長崎県 南島原市","2011100000","2011年度","","36,183,686",""
"42214","長崎県 南島原市","2010100000","2010年度","","36,193,746",""
"42214","長崎県 南島原市","2009100000","2009年度","","37,296,269",""
"42214","長崎県 南島原市","2008100000","2008年度","","38,608,116",""
"42214","長崎県 南島原市","2007100000","2007年度","","39,043,788",""
"42214","長崎県 南島原市","2006100000","2006年度","","41,062,868",""
"42214","長崎県 南島原市","2005100000","2005年度","","39,604,090",""
"42214","長崎県 南島原市","2004100000","2004年度","","39,884,159",""
"42214","長崎県 南島原市","2003100000","2003年度","","40,388,256",""
"42214","長崎県 南島原市","2002100000","2002年度","","42,481,919",""
"42214","長崎県 南島原市","2001100000","2001年度","","43,756,111",""
"42307","長崎県 長与町","2020100000","2020年度","","61,937,775",""
"42307","長崎県 長与町","2019100000","2019年度","","61,834,964",""
"42307","長崎県 長与町","2018100000","2018年度","","61,003,021",""
"42307","長崎県 長与町","2017100000","2017年度","","61,136,372",""
"42307","長崎県 長与町","2016100000","2016年度","","60,728,451",""
"42307","長崎県 長与町","2015100000","2015年度","","59,008,947",""
"42307","長崎県 長与町","2014100000","2014年度","","57,835,248",""
"42307","長崎県 長与町","2013100000","2013年度","","57,777,912",""
"42307","長崎県 長与町","2012100000","2012年度","","58,076,943",""
"42307","長崎県 長与町","2011100000","2011年度","","58,053,128",""
"42307","長崎県 長与町","2010100000","2010年度","","58,610,900",""
"42307","長崎県 長与町","2009100000","2009年度","","59,888,406",""
"42307","長崎県 長与町","2008100000","2008年度","","60,092,953",""
"42307","長崎県 長与町","2007100000","2007年度","","60,028,326",""
"42307","長崎県 長与町","2006100000","2006年度","","60,437,800",""
"42307","長崎県 長与町","2005100000","2005年度","","59,211,876",""
"42307","長崎県 長与町","2004100000","2004年度","","58,425,144",""
"42307","長崎県 長与町","2003100000","2003年度","","59,461,015",""
"42307","長崎県 長与町","2002100000","2002年度","","59,393,636",""
"42307","長崎県 長与町","2001100000","2001年度","","58,621,341",""
"42308","長崎県 時津町","2020100000","2020年度","","36,187,155",""
"42308","長崎県 時津町","2019100000","2019年度","","36,086,835",""
"42308","長崎県 時津町","2018100000","2018年度","","35,545,272",""
"42308","長崎県 時津町","2017100000","2017年度","","35,054,932",""
"42308","長崎県 時津町","2016100000","2016年度","","34,276,076",""
"42308","長崎県 時津町","2015100000","2015年度","","33,841,866",""
"42308","長崎県 時津町","2014100000","2014年度","","33,112,590",""
"42308","長崎県 時津町","2013100000","2013年度","","32,972,335",""
"42308","長崎県 時津町","2012100000","2012年度","","32,439,210",""
"42308","長崎県 時津町","2011100000","2011年度","","32,027,692",""
"42308","長崎県 時津町","2010100000","2010年度","","32,684,573",""
"42308","長崎県 時津町","2009100000","2009年度","","33,455,321",""
"42308","長崎県 時津町","2008100000","2008年度","","33,687,558",""
"42308","長崎県 時津町","2007100000","2007年度","","33,883,774",""
"42308","長崎県 時津町","2006100000","2006年度","","33,456,724",""
"42308","長崎県 時津町","2005100000","2005年度","","31,446,634",""
"42308","長崎県 時津町","2004100000","2004年度","","30,546,452",""
"42308","長崎県 時津町","2003100000","2003年度","","30,919,173",""
"42308","長崎県 時津町","2002100000","2002年度","","31,894,814",""
"42308","長崎県 時津町","2001100000","2001年度","","32,116,029",""
"42321","長崎県 東彼杵町","2020100000","2020年度","","7,397,382",""
"42321","長崎県 東彼杵町","2019100000","2019年度","","7,438,691",""
"42321","長崎県 東彼杵町","2018100000","2018年度","","7,368,816",""
"42321","長崎県 東彼杵町","2017100000","2017年度","","7,192,940",""
"42321","長崎県 東彼杵町","2016100000","2016年度","","7,085,267",""
"42321","長崎県 東彼杵町","2015100000","2015年度","","6,855,938",""
"42321","長崎県 東彼杵町","2014100000","2014年度","","6,790,663",""
"42321","長崎県 東彼杵町","2013100000","2013年度","","6,876,851",""
"42321","長崎県 東彼杵町","2012100000","2012年度","","6,936,456",""
"42321","長崎県 東彼杵町","2011100000","2011年度","","6,849,673",""
"42321","長崎県 東彼杵町","2010100000","2010年度","","6,793,426",""
"42321","長崎県 東彼杵町","2009100000","2009年度","","7,107,553",""
"42321","長崎県 東彼杵町","2008100000","2008年度","","7,248,976",""
"42321","長崎県 東彼杵町","2007100000","2007年度","","7,247,311",""
"42321","長崎県 東彼杵町","2006100000","2006年度","","7,477,526",""
"42321","長崎県 東彼杵町","2005100000","2005年度","","7,352,059",""
"42321","長崎県 東彼杵町","2004100000","2004年度","","7,251,590",""
"42321","長崎県 東彼杵町","2003100000","2003年度","","7,239,772",""
"42321","長崎県 東彼杵町","2002100000","2002年度","","7,708,493",""
"42321","長崎県 東彼杵町","2001100000","2001年度","","8,181,601",""
"42322","長崎県 川棚町","2020100000","2020年度","","15,410,143",""
"42322","長崎県 川棚町","2019100000","2019年度","","14,939,113",""
"42322","長崎県 川棚町","2018100000","2018年度","","14,596,299",""
"42322","長崎県 川棚町","2017100000","2017年度","","14,400,834",""
"42322","長崎県 川棚町","2016100000","2016年度","","13,993,646",""
"42322","長崎県 川棚町","2015100000","2015年度","","13,510,375",""
"42322","長崎県 川棚町","2014100000","2014年度","","13,413,810",""
"42322","長崎県 川棚町","2013100000","2013年度","","13,296,421",""
"42322","長崎県 川棚町","2012100000","2012年度","","13,524,609",""
"42322","長崎県 川棚町","2011100000","2011年度","","13,467,976",""
"42322","長崎県 川棚町","2010100000","2010年度","","13,567,758",""
"42322","長崎県 川棚町","2009100000","2009年度","","14,464,394",""
"42322","長崎県 川棚町","2008100000","2008年度","","14,809,413",""
"42322","長崎県 川棚町","2007100000","2007年度","","15,144,007",""
"42322","長崎県 川棚町","2006100000","2006年度","","15,255,609",""
"42322","長崎県 川棚町","2005100000","2005年度","","14,834,910",""
"42322","長崎県 川棚町","2004100000","2004年度","","14,695,420",""
"42322","長崎県 川棚町","2003100000","2003年度","","15,104,340",""
"42322","長崎県 川棚町","2002100000","2002年度","","15,523,165",""
"42322","長崎県 川棚町","2001100000","2001年度","","16,276,904",""
"42323","長崎県 波佐見町","2020100000","2020年度","","14,124,950",""
"42323","長崎県 波佐見町","2019100000","2019年度","","14,270,826",""
"42323","長崎県 波佐見町","2018100000","2018年度","","14,028,802",""
"42323","長崎県 波佐見町","2017100000","2017年度","","13,933,107",""
"42323","長崎県 波佐見町","2016100000","2016年度","","13,565,424",""
"42323","長崎県 波佐見町","2015100000","2015年度","","13,040,311",""
"42323","長崎県 波佐見町","2014100000","2014年度","","12,761,263",""
"42323","長崎県 波佐見町","2013100000","2013年度","","12,571,137",""
"42323","長崎県 波佐見町","2012100000","2012年度","","12,757,536",""
"42323","長崎県 波佐見町","2011100000","2011年度","","12,509,652",""
"42323","長崎県 波佐見町","2010100000","2010年度","","12,208,697",""
"42323","長崎県 波佐見町","2009100000","2009年度","","12,795,961",""
"42323","長崎県 波佐見町","2008100000","2008年度","","12,837,111",""
"42323","長崎県 波佐見町","2007100000","2007年度","","12,802,284",""
"42323","長崎県 波佐見町","2006100000","2006年度","","12,850,741",""
"42323","長崎県 波佐見町","2005100000","2005年度","","12,553,558",""
"42323","長崎県 波佐見町","2004100000","2004年度","","12,364,849",""
"42323","長崎県 波佐見町","2003100000","2003年度","","12,768,904",""
"42323","長崎県 波佐見町","2002100000","2002年度","","12,894,272",""
"42323","長崎県 波佐見町","2001100000","2001年度","","13,245,999",""
